,tweet_id,timestamp,source,text,rating_numerator,rating_denominator,pet_name,stage,retweet_count,favorite_count,image_url,image_number,first_prediction,first_prediction_confidence(%),first_prediction_is_dog,second_prediction,second_prediction_confidence(%),second_prediction_is_dog,third_prediction,third_prediction_confidence(%),third_prediction_is_dog
1577,673709992831262724,2015-12-07 03:45:53 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I know a lot of you are studying for finals. Good luck! Here's this. It should help somehow. 12/10 https://t.co/s2ktuPQd79,12,10, ,    ,306,908,https://pbs.twimg.com/media/CVl qbjW4AA8Mam.jpg,1,Chihuahua,33.0,True,Siamese Cat,18.2,False,Kelpie,17.8,True
1578,673708611235921920,2015-12-07 03:40:24 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Riley. She's just an adorable football fan. 12/10 I'd watch the sports with her https://t.co/kLV8zUCfc8,12,10,Riley,    ,315,1153,https://pbs.twimg.com/media/CVl-Z0dWcAAs7wr.jpg,1,Golden Retriever,93.6,True,Cocker Spaniel,2.4,True,Labrador Retriever,0.9,True
1579,673707060090052608,2015-12-07 03:34:14 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Raymond. He's absolutely terrified of floating tennis ball. 10/10 it'll be ok pupper https://t.co/QyH1CaY3SM,10,10,Raymond,  pupper ,434,1177,https://pbs.twimg.com/media/CVl8 EPWoAAcuSC.jpg,1,German Short-Haired Pointer,93.6,True,Kelpie,2.3,True,Labrador Retriever,0.9,True
1580,673705679337693185,2015-12-07 03:28:45 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dot. He found out you only pretended to throw the ball that one time. You don't fuck with Dot. 8/10 https://t.co/Ymg4fwKlZd,8,10,Dot,    ,439,1337,https://pbs.twimg.com/media/CVl7u00WcAAufzR.jpg,1,Shih-Tzu,16.5,True,Lhasa,11.7,True,Yorkshire Terrier,6.4,True
1581,673700254269775872,2015-12-07 03:07:12 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Large blue dog here. Cool shades. Flipping us off w both hands. Obviously a preteen. 3/10 for rude blue preteen pup https://t.co/mcPd5AFfhA,3,10, ,    ,638,1532,https://pbs.twimg.com/media/CVl2ydUWsAA1jD6.jpg,1,Water Bottle,61.5,False,Ashcan,5.1,False,Bucket,3.7,False
1582,673697980713705472,2015-12-07 02:58:09 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pickles. She's a tiny pointy pupper. Average walker. Very skeptical of wet leaf. 8/10 https://t.co/lepRCaGcgw,8,10,Pickles,  pupper ,2165,4067,https://pbs.twimg.com/media/CVl0vFeWoAAMTfg.jpg,1,Porcupine,15.2,False,Hen,11.1,False,Doormat,5.9,False
1583,673689733134946305,2015-12-07 02:25:23 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When you're having a blast and remember tomorrow's Monday. 11/10 https://t.co/YPsJasNVGe,11,10, ,    ,700,1855,https://pbs.twimg.com/media/CVltNgxWEAA5sCJ.jpg,1,Chesapeake Bay Retriever,38.2,True,American Staffordshire Terrier,35.0,True,Seat Belt,9.9,False
1584,673688752737402881,2015-12-07 02:21:29 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Larry. He doesn't know how to shoe. 9/10 damn it Larry https://t.co/jMki5GOV3y,9,10,Larry,    ,534,1325,https://pbs.twimg.com/media/CVlsVs3WIAAja6m.jpg,1,Soft-Coated Wheaten Terrier,34.1,True,Sealyham Terrier,23.5,True,Kuvasz,20.3,True
1585,673686845050527744,2015-12-07 02:13:55 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is George. He's upset that the 4th of July isn't everyday. 11/10 https://t.co/wImU0jdx3E,11,10,George,    ,479,1544,https://pbs.twimg.com/media/CVlqi AXIAASlcD.jpg,1,Pekinese,18.6,True,Guinea Pig,17.3,False,Pug,16.6,True
1586,673680198160809984,2015-12-07 01:47:30 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Shnuggles. I would kill for Shnuggles. 13/10 https://t.co/GwvpQiQ7oQ,13,10,Shnuggles,    ,521,1460,https://pbs.twimg.com/media/CVlkid8WoAAqDlB.jpg,1,Samoyed,99.0,True,Arctic Fox,0.3,False,Chow,0.3,True
1587,673662677122719744,2015-12-07 00:37:52 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kendall. 12/10 would cuddle the hell out of https://t.co/fJulMurnfj,12,10,Kendall,    ,397,1339,https://pbs.twimg.com/media/CVlUfBbUwAQyfcD.jpg,1,Labrador Retriever,95.8,True,Beagle,1.2,True,Golden Retriever,0.6,True
1588,673656262056419329,2015-12-07 00:12:23 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Albert AKA King Banana Peel. He's a kind ruler of the kitchen. Very jubilant pupper. 10/10 overall great dog https://t.co/PN8hxgZ9We,10,10,Albert,  pupper ,265,769,https://pbs.twimg.com/media/CVlOy3pW4AQ9H1K.jpg,1,Bull Mastiff,70.1,True,Rhodesian Ridgeback,9.5,True,Brabancon Griffon,5.8,True
1589,673636718965334016,2015-12-06 22:54:44 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a Lofted Aphrodisiac Terrier named Kip. Big fan of bed n breakfasts. Fits perfectly. 10/10 would pet firmly https://t.co/gKlLpNzIl3,10,10, ,    ,404,1194,https://pbs.twimg.com/media/CVk9ApFWUAA-S1s.jpg,1,Wombat,88.0,False,Corn,1.9,False,Pug,1.9,True
1590,673612854080196609,2015-12-06 21:19:54 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jeffri. He's a speckled ice pupper. Very lazy. Enjoys the occasional swim. Rather majestic really. 7/10 https://t.co/0iyItbtkr8,7,10,Jeffri,  pupper ,802,1691,https://pbs.twimg.com/media/CVknUTlVEAARjU5.jpg,1,Newfoundland,22.3,True,Leonberg,11.1,True,Shovel,8.6,False
1591,673583129559498752,2015-12-06 19:21:47 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sandy. She loves her spot by the tree. Contemplating her true purpose in the universe. Wears socks. 11/10 https://t.co/JpoEvgbDug,11,10,Sandy,    ,403,1273,https://pbs.twimg.com/media/CVkMRUeWsAA9bMh.jpg,1,Arctic Fox,15.3,False,Golden Retriever,11.4,True,Borzoi,11.1,True
1592,673580926094458881,2015-12-06 19:13:01 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When you ask your professor about extra credit on the last day of class. 8/10 https://t.co/H6rqZyE4NP,8,10, ,    ,297,882,https://pbs.twimg.com/media/CVkKRqOXIAEX83-.jpg,1,Beagle,98.5,True,Basset,0.6,True,Walker Hound,0.4,True
1593,673576835670777856,2015-12-06 18:56:46 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sun burnt dog here. Quite large. Wants to promote peace. Looks unemployed. Ears for days. 7/10 would pet profusely https://t.co/WlKiN3ll0w,7,10, ,    ,613,1482,https://pbs.twimg.com/media/CVkGjsxU8AA5OYX.jpg,1,Teddy,25.5,False,Christmas Stocking,9.8,False,Pajama,7.3,False
1594,673363615379013632,2015-12-06 04:49:31 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This little pupper can't wait for Christmas. He's pretending to be a present. S'cute. 11/10 twenty more days 🎁🎄🐶 https://t.co/m8r9rbcgX4,11,10, ,  pupper ,338,1088,https://pbs.twimg.com/media/CVhEoq4WcAE8pBm.jpg,1,Ox,19.3,False,Warthog,12.4,False,Bison,11.1,False
1595,673359818736984064,2015-12-06 04:34:25 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Steve. He was just relaxing in hot tub when he was intruded upon. 8/10 poor little pup https://t.co/EPq0MRAraJ,8,10,Steve,    ,728,1558,https://pbs.twimg.com/media/CVhBLohWEAAXtYl.jpg,1,English Setter,69.7,True,Brittany Spaniel,10.4,True,Ibizan Hound,3.5,True
1596,673355879178194945,2015-12-06 04:18:46 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Koda. She's a boss. Helps shift gears. Can even drive herself. Still no seat belt (reckless af). 11/10 https://t.co/0zUxlrhZrQ,11,10,Koda,    ,652,1606,https://pbs.twimg.com/media/CVg9mTYWIAAu7J6.jpg,1,Rottweiler,52.9,True,Miniature Pinscher,16.8,True,Appenzeller,10.0,True
1597,673352124999274496,2015-12-06 04:03:51 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",*lets out a tiny screech and then goes into complete cardiac arrest* 12/10 https://t.co/az5PLGzVNJ,12,10, ,    ,597,1761,https://pbs.twimg.com/media/CVg6L2hWIAAYuEb.jpg,1,Golden Retriever,67.3,True,Labrador Retriever,27.6,True,Kuvasz,2.2,True
1598,673350198937153538,2015-12-06 03:56:12 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bella. She's a Genghis Flopped Canuck. Stuck in trash can. 9/10 not to happy about it https://t.co/RMv9EAv57u,9,10,Bella,    ,229,784,https://pbs.twimg.com/media/CVg4bo8WEAANEEE.jpg,1,West Highland White Terrier,11.9,True,Quill,10.4,False,Maltese Dog,9.4,True
1599,673345638550134785,2015-12-06 03:38:05 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gerald. He's a fluffy lil yellow pup. Always looks like his favorite team just lost on a hail mary. 7/10 https://t.co/GpSkpN8kXS,7,10,Gerald,    ,1422,2700,https://pbs.twimg.com/media/CVg0SVRWEAAsBrS.jpg,1,Hamster,76.1,False,Weasel,6.9,False,Pomeranian,6.5,True
1600,673343217010679808,2015-12-06 03:28:27 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",IT'S SO SMALL ERMERGERF 11/10 https://t.co/dNUbKOSiWW,11,10, ,    ,289,1038,https://pbs.twimg.com/media/CVgyFSyU4AA9p1e.jpg,1,Chihuahua,54.1,True,Italian Greyhound,15.7,True,Miniature Pinscher,7.0,True
1601,673342308415348736,2015-12-06 03:24:51 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Django. He's a skilled assassin pupper. 10/10 https://t.co/w0YTuiRd1a,10,10,Django,  pupper ,649,1362,https://pbs.twimg.com/media/CVgxQc5XIAAYL0W.jpg,1,Ski Mask,98.1,False,Chihuahua,1.4,True,Kelpie,0.1,True
1602,673320132811366400,2015-12-06 01:56:44 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Frankie. He's wearing blush. 11/10 really accents the cheek bones https://t.co/iJABMhVidf,11,10,Frankie,    ,8705,14441,https://pbs.twimg.com/media/CVgdFjNWEAAxmbq.jpg,3,Samoyed,97.9,True,Pomeranian,1.3,True,Eskimo Dog,0.2,True
1603,673317986296586240,2015-12-06 01:48:12 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Take a moment and appreciate how these two dogs fell asleep. Simply magnificent. 10/10 for both https://t.co/juX48bWpng,10,10, ,    ,293,924,https://pbs.twimg.com/media/CVgbIobUYAEaeI3.jpg,2,Miniature Pinscher,38.4,True,Bloodhound,8.0,True,Rottweiler,6.9,True
1604,673295268553605120,2015-12-06 00:17:55 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Eve. She's a raging alcoholic 8/10 (would b 11/10 but pupper alcoholism is a tragic issue that I can't condone) https://t.co/U36HYQIijg,8,10,Eve,  pupper ,3484,8046,https://pbs.twimg.com/media/CVgGc9hWIAIe1bn.jpg,1,Golden Retriever,88.9,True,Labrador Retriever,6.5,True,Great Pyrenees,1.3,True
1605,673270968295534593,2015-12-05 22:41:22 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mac. His dad's probably a lawyer. 11/10 https://t.co/mjC0QpXGum,11,10,Mac,    ,400,1134,https://pbs.twimg.com/media/CVfwXuWWIAAqnoi.jpg,1,Shih-Tzu,61.0,True,Maltese Dog,16.7,True,Old English Sheepdog,13.2,True
1606,673240798075449344,2015-12-05 20:41:29 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Magical floating dog here. Very calm. Always hangs by the pond. Rather moist. Good listener. 6/10 personally I'd pet https://t.co/1euKoOvy49,6,10, ,    ,798,1510,https://pbs.twimg.com/media/CVfU7KLXAAAAgIa.jpg,1,Airedale,44.3,True,Brown Bear,11.4,False,Chesapeake Bay Retriever,9.5,True
1607,673213039743795200,2015-12-05 18:51:11 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dexter. He just got some big news. 10/10 https://t.co/CbvCUE6PFI,10,10,Dexter,    ,929,2410,https://pbs.twimg.com/media/CVe7r7QVEAAc4Bg.jpg,1,Schipperke,88.8,True,Groenendael,4.8,True,Kelpie,4.1,True
1608,673148804208660480,2015-12-05 14:35:56 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Fletcher. He's had a ruff night. No more Fireball for Fletcher. 8/10 it'll be over soon pupper https://t.co/tA4WpkI2cw,8,10,Fletcher,  pupper ,688,1822,https://pbs.twimg.com/media/CVeBQwiUsAAqhLw.jpg,1,Tub,87.3,False,Bathtub,9.1,False,Toilet Seat,2.5,False
1609,672997845381865473,2015-12-05 04:36:04 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Kenzie. She is a fluff ball. 12/10 you'd need to taser me for me to let go of her https://t.co/dph1UHNJrg,12,10,Kenzie,    ,786,2092,https://pbs.twimg.com/media/CVb39 1XIAAMoIv.jpg,1,Chow,51.7,True,Pomeranian,20.6,True,Koala,12.7,False
1610,672995267319328768,2015-12-05 04:25:50 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pumpkin. He can look in two different directions at once. Great with a screwdriver. 8/10 https://t.co/odpuqtz2Fq,8,10,Pumpkin,    ,328,1001,https://pbs.twimg.com/media/CVb1mRiWcAADBsE.jpg,1,French Bulldog,72.0,True,Boxer,16.7,True,Boston Bull,10.1,True
1611,672988786805112832,2015-12-05 04:00:04 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Schnozz. He's had a blurred tail since birth. Hasn't let that stop him. 10/10 inspirational pupper https://t.co/a3zYMcvbXG,10,10,Schnozz,  pupper ,314,1039,https://pbs.twimg.com/media/CVbvjKqW4AA CuD.jpg,1,Lakeland Terrier,83.7,True,West Highland White Terrier,7.4,True,Wire-Haired Fox Terrier,3.8,True
1612,672984142909456390,2015-12-05 03:41:37 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Very happy pup here. Always smiling. Loves his little leaf. Carries it everywhere with him. 9/10 https://t.co/81BCQAyvcs,9,10, ,    ,593,1338,https://pbs.twimg.com/media/CVbrcZyVAAA5Wpq.jpg,1,Wombat,73.9,False,Beaver,13.3,False,Wallaby,3.2,False
1613,672980819271634944,2015-12-05 03:28:25 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Extraordinary dog here. Looks large. Just a head. No body. Rather intrusive. 5/10 would still pet https://t.co/ufHWUFA9Pu,5,10, ,    ,1079,1930,https://pbs.twimg.com/media/CVbodBOUsAAb7jZ.jpg,1,Car Mirror,23.3,False,Basset,21.9,True,Beagle,11.2,True
1614,672975131468300288,2015-12-05 03:05:49 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chuckles. He is one skeptical pupper. 10/10 stay woke Chuckles https://t.co/ZlcF0TIRW1,10,10,Chuckles,  pupper ,1015,1813,https://pbs.twimg.com/media/CVbjRSIWsAElw2s.jpg,1,Pug,83.6,True,Brabancon Griffon,4.5,True,French Bulldog,3.7,True
1615,672970152493887488,2015-12-05 02:46:02 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chet. He's having a hard time. Really struggling. 7/10 hang in there pupper https://t.co/eb4ta0xtnd,7,10,Chet,  pupper ,391,1019,https://pbs.twimg.com/media/CVbeyGUU8AEq300.jpg,1,Leaf Beetle,34.0,False,Rhinoceros Beetle,14.0,False,Crayfish,5.8,False
1616,672968025906282496,2015-12-05 02:37:35 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gustaf. He's a purebred Chevy Equinox. Loves to shred. Gnarly lil pup. Great with the babes. 11/10 https://t.co/7CbO2eMAgJ,11,10,Gustaf,    ,602,1405,https://pbs.twimg.com/media/CVbc2V2WsAE3-kn.jpg,1,Toy Poodle,67.8,True,Miniature Poodle,16.0,True,Airedale,6.6,True
1617,672964561327235073,2015-12-05 02:23:49 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Terry. He's a Toasty Western Sriracha. Doubles as a table. Great for parties. 10/10 would highly recommend https://t.co/1ui7a1ZLTT,10,10,Terry,    ,701,1530,https://pbs.twimg.com/media/CVbZsouWUAIsxMc.jpg,1,Chihuahua,29.2,True,Pug,17.3,True,French Bulldog,4.6,True
1618,672902681409806336,2015-12-04 22:17:55 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jimison. He's stuck in a pot. Damn it Jimison. 9/10 https://t.co/KpLyca3o3E,9,10,Jimison,    ,550,1452,https://pbs.twimg.com/media/CVahaz9XAAA8uTy.jpg,1,Ram,37.4,False,Bighorn,16.0,False,Arabian Camel,11.2,False
1619,672898206762672129,2015-12-04 22:00:08 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cheryl AKA Queen Pupper of the Skies. Experienced fighter pilot. Much skill. True hero. 11/10 https://t.co/i4XJEWwdsp,11,10,Cheryl,  pupper ,459,944,https://pbs.twimg.com/media/CVadWcCXIAAL4Sh.jpg,1,Motor Scooter,83.6,False,Bobsled,3.6,False,Moped,3.3,False
1620,672884426393653248,2015-12-04 21:05:23 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Marvelous dog here. Rad ears. Not very soft. Large tumor on nose. Has a pet rock. Good w kids. 6/10 overall neat pup https://t.co/g5YkRqP0dg,6,10, ,    ,897,1661,https://pbs.twimg.com/media/CVaQ0M4UsAAki3t.jpg,1,Tusker,12.2,False,Warthog,12.0,False,Water Buffalo,10.6,False
1621,672877615439593473,2015-12-04 20:38:19 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oscar. He's getting bombarded with the snacks. Not sure he's happy about it. 8/10 for Oscar https://t.co/dJHI7uC2y3,8,10,Oscar,    ,405,1096,https://pbs.twimg.com/media/CVaKn75XAAEU09u.jpg,1,Chihuahua,41.2,True,Beagle,6.8,True,Borzoi,4.5,True
1622,672834301050937345,2015-12-04 17:46:12 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Ed. He's not mad, just disappointed. 10/10 https://t.co/BIljU0zhLN",10,10,Ed,    ,623,1398,https://pbs.twimg.com/media/CVZjOktVAAAtigw.jpg,1,Pembroke,58.3,True,Cardigan,25.9,True,Nipple,3.4,False
1623,672828477930868736,2015-12-04 17:23:04 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jerry. He's a Timbuk Slytherin. Eats his pizza from the side first. Crushed that cup with his bare paws 9/10 https://t.co/fvxHL6cRRs,9,10,Jerry,    ,533,1343,https://pbs.twimg.com/media/CVZd7ttWcAEs2wP.jpg,1,Sandbar,11.8,False,Stingray,7.6,False,Seashore,7.5,False
1624,672640509974827008,2015-12-04 04:56:09 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Leonidas. He just got rekt by a snowball. 9/10 doggy down https://t.co/uNrmYDUa9M,9,10,Leonidas,    ,348,1032,https://pbs.twimg.com/media/CVWy9v-VAAALSoE.jpg,1,Chesapeake Bay Retriever,42.0,True,Cardigan,26.6,True,Labrador Retriever,4.3,True
1625,672622327801233409,2015-12-04 03:43:54 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This lil pupper is sad because we haven't found Kony yet. RT to spread awareness. 12/10 would pet firmly https://t.co/Cv7dRdcMvQ,12,10, ,  pupper ,542,1377,https://pbs.twimg.com/media/CVWicBbUYAIomjC.jpg,1,Golden Retriever,95.3,True,Labrador Retriever,1.1,True,Clumber,0.9,True
1626,672614745925664768,2015-12-04 03:13:46 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Norman. Doesn't bark much. Very docile pup. Up to date on current events. Overall nifty pupper. 6/10 https://t.co/ntxsR98f3U,6,10,Norman,  pupper ,644,1302,https://pbs.twimg.com/media/CVWbitUW4AAzclx.jpg,1,Starfish,71.3,False,Goldfish,25.9,False,Sea Cucumber,0.2,False
1627,672609152938721280,2015-12-04 02:51:33 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Caryl. Likes to get in the microwave. 9/10 damn it Caryl https://t.co/YAVwvNaois,9,10,Caryl,    ,424,1180,https://pbs.twimg.com/media/CVWWdKLWEAEnSk7.jpg,1,Microwave,98.2,False,Rotisserie,0.7,False,Television,0.6,False
1628,672604026190569472,2015-12-04 02:31:10 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a baby Rand Paul. Curls for days. 11/10 would cuddle the hell out of https://t.co/xHXNaPAYRe,11,10, ,    ,445,1188,https://pbs.twimg.com/media/CVWRyylWIAAMltv.jpg,1,Toy Poodle,82.0,True,Miniature Poodle,17.8,True,Toilet Tissue,0.0,False
1629,672594978741354496,2015-12-04 01:55:13 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Scott. Just trying to catch his train to work. Doesn't need everybody staring. 9/10 ignore the haters pupper https://t.co/jyXbZ35MYz,9,10,Scott,  pupper ,661,1411,https://pbs.twimg.com/media/CVWJkJXWsAInlZl.jpg,1,Great Pyrenees,75.6,True,Old English Sheepdog,8.2,True,Afghan Hound,2.7,True
1630,672591762242805761,2015-12-04 01:42:26 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Taz. He boxes leaves. 10/10 https://t.co/bWQ0iIcP0w,10,10,Taz,    ,367,1014,https://pbs.twimg.com/media/CVWGotpXAAMRfGq.jpg,1,Kuvasz,77.8,True,Great Pyrenees,11.3,True,Golden Retriever,3.8,True
1631,672591271085670400,2015-12-04 01:40:29 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lots of pups here. All are Judea Hazelnuts. Exceptionally portable. 8/10 for all https://t.co/Pa8EmpDCuI,8,10, ,    ,207,782,https://pbs.twimg.com/media/CVWGMQMWUAA7aOM.jpg,1,Gondola,13.4,False,Lifeboat,10.8,False,Bassinet,9.4,False
1632,672538107540070400,2015-12-03 22:09:14 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Darby. He's a Fiscal Tutankhamen Waxbeard. Really likes steak. 7/10 https://t.co/rSndxTL0Ap,7,10,Darby,    ,404,1089,https://pbs.twimg.com/media/CVVV1wJWoAEcOyk.jpg,1,Siamese Cat,38.4,False,Chihuahua,16.0,True,Giant Panda,14.8,False
1633,672523490734551040,2015-12-03 21:11:09 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When she says she'll be ready in a minute but you've been waiting in the car for almost an hour. 10/10 https://t.co/EH0N3dFKUi,10,10, ,    ,189,696,https://pbs.twimg.com/media/CVVIjGbWwAAxkN0.jpg,1,Golden Retriever,56.6,True,Chow,8.1,True,Irish Terrier,6.2,True
1634,672488522314567680,2015-12-03 18:52:12 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Jackie. She was all ready to go out, but her friends just cancelled on her. 10/10 hang in there Jackie https://t.co/rVfi6CCidK",10,10,Jackie,    ,482,1187,https://pbs.twimg.com/media/CVUovvHWwAAD-nu.jpg,1,Doberman,60.5,True,Rottweiler,10.8,True,Appenzeller,7.8,True
1635,672482722825261057,2015-12-03 18:29:09 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is light saber pup. Ready to fight off evil with light saber. 10/10 true hero https://t.co/LPPa3btIIt,10,10, ,    ,665,1221,https://pbs.twimg.com/media/CVUjd14W4AE8tvO.jpg,1,West Highland White Terrier,58.6,True,Borzoi,20.7,True,Great Pyrenees,6.1,True
1636,672481316919734272,2015-12-03 18:23:34 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Jazz. She should be on the cover of Vogue. 12/10 gorgeous pupper https://t.co/mVCMemhXAP,12,10,Jazz,  pupper ,137,757,https://pbs.twimg.com/media/CVUiMUeW4AEQgkU.jpg,1,Border Collie,59.9,True,Collie,10.6,True,Shetland Sheepdog,9.4,True
1637,672475084225949696,2015-12-03 17:58:48 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Buddy. He's photogenic af. Loves to sexily exit pond. Very striped. Comes with shield. 8/10 would pet well https://t.co/mYhQvAdV4f,8,10,Buddy,    ,770,1529,https://pbs.twimg.com/media/CVUchRHXAAE4rtp.jpg,1,Terrapin,87.9,False,Cockroach,4.5,False,Box Turtle,1.6,False
1638,672466075045466113,2015-12-03 17:23:00 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Franq and Pablo. They're working hard getting ready for Christmas. 12/10 for both. Amazing pups https://t.co/8lKFBOQ2J5,12,10,Franq,    ,598,1447,https://pbs.twimg.com/media/CVUUU EWoAAxABV.jpg,1,Cocker Spaniel,15.0,True,Toy Poodle,8.9,True,Welsh Springer Spaniel,7.2,True
1639,672272411274932228,2015-12-03 04:33:27 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pippin. He is terrified of his new little yellow giraffe. 11/10 https://t.co/ZICNl6tIr5,11,10,Pippin,    ,3677,6888,https://pbs.twimg.com/media/CVRkLuJWUAAhhYp.jpg,2,Pug,91.5,True,Norwegian Elkhound,1.5,True,Siamese Cat,0.9,False
